"","business_id","name","longitude","latitude","city","review_count","averageSentimentScore","averageRating"
"833","xOlzK02DWzETeZ8HbiEB0A","Praying Monk",-111.926,33.4922,"Scottsdale",98,5.59090909090909,3.70454545454545
"834","rBfHzhlqYSOXQaSSXFhHcw","El Santo Cantina + Patio Bar + Restaurant",-111.922,33.6222,"Scottsdale",56,5.63636363636364,3.72727272727273
"835","EFSU5EPU8VsZmrjbTxjc4A","Astor House",-112.056,33.4728,"Phoenix",95,5.94285714285714,4.34285714285714
"836","Xk3inJcuBGLhavUcdlINZA","Crudo",-112.004,33.4952,"Phoenix",210,6.26136363636364,4.54545454545455
"837","cM7eoSC_HhfS2D5VkFVY-Q","Mad Hatter Brew Pub",-111.935,33.4252,"Tempe",25,0.9,2.2
"838","PWG28q4JFOc8FiRBjnfCkA","Brat Haus",-111.926,33.49,"Scottsdale",364,5.29411764705882,3.8562091503268
"839","nckQIGiiUxztAQ2Boo6Tlw","Ocotillo Sun",-112.014,33.4359,"Phoenix",5,-1.66666666666667,1.33333333333333
"840","XGUrSgfo-ZN9Ib1pIPU-SQ","Uptown Alley",-112.356,33.6076,"Surprise",87,6.07692307692308,3.58974358974359
"841","NTMpDwobR8BdSJroMngqng","Fuego Cantina",-112.063,33.6379,"Phoenix",36,4.26666666666667,3.13333333333333
"842","mnolioXUSxcThapw_O4iNQ","Sky High Hookah Lounge & Smoke Shop",-112.117,33.5513,"Phoenix",9,3.66666666666667,5
"843","v7OwbHgNgy_VQ9eP5FjvUA","Rehab Burger Therapy",-111.926,33.4915,"Scottsdale",618,5.68774703557312,4.27272727272727
"844","XRdwAqzuG_SwVFFlOzLmEQ","Red Embers Bar & Grill",-112.356,33.6076,"Surprise",19,2.33333333333333,3.44444444444444
"845","EJUaeaUcedPJd769_nG1pA","BTs Sports Pub",-111.927,33.6097,"Scottsdale",28,2.93333333333333,3.4
"846","zPHXmaVhEr4FzfB8r-EcjQ","Detours Tavern",-111.91,33.4808,"Scottsdale",28,7.72727272727273,3.18181818181818
"847","PQt8GULqftvPaAhu0ribTw","Great Eagle Bar & Grill",-112.433,33.6541,"Surprise",10,3,5
"848","2RPFwqKLkDRa1_2M2bJ6Eg","Mad G's Grill & Tavern",-111.939,33.4074,"Tempe",16,4.625,3.5
"849","MEKk3J63dU3GBDg9SHuq7A","Lustre Bar",-112.074,33.4472,"Phoenix",98,3.55263157894737,3.78947368421053
"850","c38WumfKrvGkXO_qkCO8Wg","Gigino's",-112.382,33.4373,"Goodyear",10,9.66666666666667,3.83333333333333
"851","fhJod2UVFSLL3cigU_AlWA","Conti's Bar & Grill",-111.684,33.4127,"Mesa",4,3,2.5
"852","YAoutB_R_RaiwI3hKQ_TTg","Christina's Italian Restaurant",-111.689,33.3078,"Gilbert",8,10,3
"853","5Isf5xz3rNZk0y79UE6uIw","Devils Den Sports Grill",-111.932,33.422,"Tempe",5,2,3
"854","2qbajPD8M7PJlWWaHSRR5Q","The Reef",-111.847,33.3345,"Chandler",38,2.66666666666667,3.4
"855","v96aR__oKt2aqT-azpcA6A","Phoenix All-stars Sports Bar & Grill",-112.014,33.4348,"Phoenix",6,1.5,2.5
"856","bVhmUnhDE7qrrhcgldprcQ","Native Grill & Wings",-111.583,33.1805,"San Tan Valley",54,1.0952380952381,2.28571428571429
"857","uiLRtEanRHD9hMldvnxoyA","Velocity",-112.032,33.4945,"Phoenix",4,3,4
"858","GDmue1oJaem9ilywDtA4_A","Sochu House",-112.073,33.4791,"Phoenix",167,4.98461538461538,3.84615384615385
"859","BOpzxHBVONZ414dHGvOLpg","Mos Eisley Cantina",-111.924,33.4747,"Scottsdale",6,-3.66666666666667,2.33333333333333
"860","0FChuNtgjojqWvBzgfuTyg","Oceans7 Nightclub",-111.926,33.4642,"Scottsdale",9,0.75,2.25
"861","XFqCZibLrpQTAUFT2XaCag","Rum Runner's",-112.065,33.5596,"Phoenix",6,6,4.5
"862","vC7pDSKXsRxgov6W6RQpow","The Watering Hole",-111.893,33.3201,"Chandler",12,2,4.33333333333333
"863","3YNAk-mrzCpcRMVwCPhYtQ","Nara Hookah Lounge",-111.964,33.3497,"Tempe",19,4.14285714285714,4.28571428571429
"864","NIuaxYvM_-dzmgGXwPJ1Gw","World of Beer",-111.94,33.4245,"Tempe",158,3,3.109375
"865","G1LaLNJObuAwZGAcJ7OY0Q","The Beach Pit",-111.94,33.4259,"Tempe",18,2,2.33333333333333
"866","U97cOaXPSOGmVhKEomPjlg","Davanti Enoteca",-111.926,33.531,"Scottsdale",80,8.58823529411765,4.20588235294118
"867","qbEJeRvytnBo5BGG1R5kGg","Daily Dose Midtown",-112.04,33.5058,"Phoenix",163,4.14492753623188,3.59420289855072
"868","41j3GB7M-Lwq284Pfb9zgw","Angels Trumpet Ale House",-112.072,33.4571,"Phoenix",466,5.19148936170213,3.90425531914894
"869","WRjMDL79KQ0ZG5yCdfJiYA","Buffalo Wild Wings",-112.118,33.5803,"Phoenix",62,1.625,2.41666666666667
"870","TW7MgAF85QkBGjmMIfvcvA","Pub Rock Live",-111.909,33.4585,"Scottsdale",26,2.9,3.4
"871","_Ne4sL68IW6lEXYvrnkt-w","The Handlebar Tempe",-111.94,33.4239,"Tempe",179,4.41891891891892,3.36486486486486
"872","JBNLnJyrJkhWfFNb3bNr0A","Bourbon Jacks",-111.842,33.3021,"Chandler",72,4.87096774193548,3.64516129032258
"873","E0qnH8iICrj6C4ERcT4cJw","Firehouse Tempe",-111.94,33.422,"Tempe",44,4.10526315789474,3.36842105263158
"874","VSSO193ph86tmxDVaSDb3A","Hooters",-111.889,33.5382,"Scottsdale",40,3.73684210526316,3.47368421052632
"875","PG0itWTUdxdy39P9CTgAzg","TC's Pub and Grub",-111.686,33.2851,"Queen Creek",44,3.88888888888889,3.66666666666667
"876","83da7v9gQsWJegTW52qnuw","Gypsy Bar",-112.074,33.4475,"Phoenix",53,3.52380952380952,3.52380952380952
"877","y_xP7ZarLKuefaH26Q4zNA","Gus's New York Pizza & Bar Mesa",-111.683,33.4522,"Mesa",27,1.92857142857143,2.71428571428571
"878","yv8qiwqR4Y0a8qiHeGOefA","Rooftop Lounge and Patio",-111.94,33.4253,"Tempe",17,-0.875,2.625
"879","i6b8U1rKrH_3DE_AoODoeA","The Wickenburg Feed Company Steakhouse and Grill",-112.73,33.9688,"Wickenburg",17,2.83333333333333,3.33333333333333
"880","LYcHGQQHep1COP4Qg433SQ","Bar Louie",-111.904,33.433,"Tempe",144,3.89830508474576,2.84745762711864
"881","dnon3NUcDwoJOCzIe44Xuw","Purple Turtle Sports Bar & Grill",-112.169,33.4951,"Phoenix",5,-2,1.5
"882","I4vC08JXAFjXszUZAszh2Q","Native Grill & Wings",-112.216,33.6384,"Glendale",48,1.90909090909091,2.5
"883","N-hmuPPHrTxDA_pQXgt9zQ","O Bar & Grill",-112.021,33.4962,"Phoenix",13,1,2
"884","yggyuN3FV_NiQCKfvN-b-Q","Queen Creek Olive Mill Trattoria",-112.028,33.5104,"Phoenix",22,6.1,3.8
"885","yBv1gcLXabzlGvZNs2sxug","Jaxon's Bar & Grill",-111.926,33.4523,"Scottsdale",6,2,2.5
"886","Yi2_WbqDjeUrZn7WhdFA8w","Voila French Bistro and Wine Bar",-111.862,33.5747,"Scottsdale",50,6.47826086956522,4.34782608695652
"887","HV-0vQADkXSKqFCz9HH7vQ","Luxe Lounge",-112.048,33.0242,"Maricopa",14,0.666666666666667,2.16666666666667
"888","swuZvAsztWfd1W4aZIwG1A","UltraStar Multi-tainment Center at Ak-Chin Circle",-112.051,33.024,"Maricopa",40,4.11764705882353,3.94117647058824
"889","D0WE1MX08WW-kXifDGifkA","NOSH Arizona",-111.912,33.3224,"Chandler",83,8.94285714285714,4.05714285714286
